Date,Close,High,Low,Open,Volume,Ticker
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,
2020-01-31,666.7484130859375,674.4818181034922,663.0105691934805,670.7010213389284,6092028,INFY.NS
2020-02-03,659.4017333984375,679.6374674069847,656.9098373016258,671.9470147414929,6416745,INFY.NS
2020-02-04,676.9737548828125,678.7352948915391,661.7217595518065,661.7217595518065,5771311,INFY.NS
2020-02-05,674.1383056640625,675.3842540263715,665.4167720189511,671.0879165325651,6310409,INFY.NS
2020-02-06,662.7957153320312,676.0714036923882,661.6357256224542,673.966188621761,7341622,INFY.NS
2020-02-07,667.9085083007812,669.2403622194024,662.4951344230042,666.7485183432282,2853344,INFY.NS
2020-02-10,664.3854370117188,668.5099092532279,661.4209545599899,665.0728403110519,3827682,INFY.NS
2020-02-11,664.6861572265625,669.4550798779453,660.9483657433054,669.3691741328972,4312817,INFY.NS
2020-02-12,671.1307373046875,673.021135918938,666.0180862043903,666.6195838242222,2948825,INFY.NS
2020-02-13,680.7545166015625,682.2582343725347,672.1188907487963,674.5248286932491,4387430,INFY.NS
2020-02-14,675.770751953125,686.7264095965432,674.1810760434396,682.6878429565338,5321680,INFY.NS
2020-02-17,678.3485717773438,681.7856409332788,673.0640569718882,679.0789279947746,2929629,INFY.NS
2020-02-18,685.3945922851562,686.5975350544546,673.3648499190842,674.5248398118925,5083346,INFY.NS
2020-02-19,687.800537109375,691.5812818518593,684.1056981207253,687.4138563260885,3985192,INFY.NS
